Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

04:32:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
04:34:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:49 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:34:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:54 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.25    0.00   99.50
04:34:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:57 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:34:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:34:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:02 AM  all    0.00    0.00    0.76    0.00    0.00    0.00    0.00    0.00   99.24
04:35:03 AM  all    3.79    0.00    3.79    0.00    0.00    0.54    0.27    0.00   91.60
04:35:04 AM  all    0.52    0.00    1.03    0.26    0.00    0.26    0.77    0.00   97.16
04:35:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:09 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:35:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:19 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
04:35:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:24 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   99.50
04:35:25 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
04:35:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:29 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:35:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:34 AM  all    0.25    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.73
04:35:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:39 AM  all    1.06    0.00    2.64    0.00    0.00    0.53    1.58    0.00   94.20
04:35:40 AM  all    1.31    0.00    2.09    0.00    0.00    0.00    1.05    0.00   95.55
04:35:41 AM  all    2.62    0.00    1.57    0.00    0.00    0.00    0.00    0.00   95.81
04:35:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:43 AM  all    0.77    0.00    1.29    0.00    0.00    0.00    0.26    0.00   97.69
04:35:44 AM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.50
04:35:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:46 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
04:35:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:51 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:35:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:57 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
04:35:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:35:59 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:36:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
04:36:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:09 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:36:10 AM  all    4.88    0.00    2.98    0.00    0.00    0.00    0.00    0.00   92.14
04:36:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:13 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
04:36:14 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:36:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:18 AM  all    0.00    0.00    0.00    0.25    0.00    0.25    0.00    0.00   99.50
04:36:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:25 AM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
04:36:26 AM  all    3.28    0.00    5.19    0.00    0.00    0.00    0.27    0.00   91.26
04:36:27 AM  all   12.50    0.00   10.67    0.00    0.00    0.00    0.61    0.00   76.22
04:36:28 AM  all    1.03    0.00    1.29    0.00    0.00    0.00    1.29    0.00   96.40
04:36:29 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:36:30 AM  all    0.52    0.00    2.06    0.00    0.00    0.00    0.00    0.00   97.42
04:36:31 AM  all    1.32    0.00    3.96    0.00    0.00    0.00    0.00    0.00   94.72
04:36:32 AM  all    0.26    0.00    1.53    0.26    0.00    0.00    0.00    0.00   97.96
04:36:33 AM  all    8.63    0.00   48.24    1.96    0.00    0.00    0.00    0.00   41.18
04:36:34 AM  all    5.26    0.00   26.32    0.00    0.00    0.00    0.00    0.00   68.42
04:36:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:37 AM  all    0.26    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.74
04:36:38 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   99.50
04:36:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:43 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:36:44 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:36:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:49 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:36:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:36:54 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:36:55 AM  all   19.66    0.00   18.62    0.00    0.00    0.00    0.34    0.00   61.38
04:36:56 AM  all   21.46    0.00   24.14    0.00    0.00    0.38   17.62    0.00   36.40
04:36:57 AM  all    1.85    0.00    5.01    0.00    0.00    0.00    3.96    0.00   89.18
04:36:58 AM  all   17.48    0.00   15.03    0.00    0.00    0.35   11.19    0.00   55.94
04:36:59 AM  all    4.85    0.00   20.00    0.30    0.00    0.00   10.61    0.00   64.24
04:37:00 AM  all    1.60    0.00    3.74    0.00    0.00    0.00    1.34    0.00   93.32
04:37:01 AM  all    0.00    0.00    0.75    0.00    0.00    0.00    0.00    0.00   99.25
04:37:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:04 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
04:37:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:09 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
04:37:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:14 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:37:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:20 AM  all    1.81    0.00    1.29    0.00    0.00    0.00    0.26    0.00   96.64
04:37:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:22 AM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.50
04:37:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:25 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:34 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   99.50
04:37:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:36 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.25    0.00   99.50
04:37:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:38 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:37:39 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
04:37:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
