Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

01:12:59 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:15:02 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:15:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:04 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:15:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:09 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:15:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
01:15:24 AM  all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.24
01:15:25 AM  all    2.41    0.00    3.22    0.00    0.00    0.27    0.54    0.00   93.57
01:15:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:29 AM  all    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.50
01:15:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:15:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
