Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

03:46:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
03:46:57 AM  all    4.28    0.00    2.67    0.00    0.00    0.00    0.00    0.00   93.05
03:46:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:46:59 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   99.50
03:47:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:03 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:47:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:05 AM  all    4.02    0.00    2.41    0.00    0.00    0.00    0.00    0.00   93.57
03:47:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:07 AM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.25    0.00   99.25
03:47:08 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:47:09 AM  all    0.25    0.00    0.51    0.00    0.00    0.00    0.25    0.00   98.99
03:47:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:11 AM  all    2.07    0.00    1.29    0.00    0.00    0.00    0.00    0.00   96.64
03:47:12 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:47:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:14 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
03:47:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
03:47:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:20 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:47:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:23 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:47:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:25 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:28 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:47:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:33 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
03:47:34 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:48 AM  all    0.00    0.00    0.25    0.25    0.00    0.25    0.00    0.00   99.25
03:47:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
03:47:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:47:58 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:47:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:13 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:48:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:15 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:48:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:18 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
03:48:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:21 AM  all    0.00    0.00    0.76    0.00    0.00    0.00    0.00    0.00   99.24
03:48:22 AM  all    4.05    0.00    3.51    0.00    0.00    0.00    0.54    0.00   91.89
03:48:23 AM  all    0.77    0.00    2.06    0.00    0.00    0.51    0.77    0.00   95.89
03:48:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:25 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:34 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:43 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.25    0.00   99.50
03:48:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:53 AM  all    0.76    0.00    1.27    0.00    0.00    0.00    0.00    0.00   97.97
03:48:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:48:58 AM  all    0.53    0.00    2.66    0.00    0.00    0.53    3.19    0.00   93.09
03:48:59 AM  all    1.03    0.00    1.81    0.00    0.00    0.00    0.26    0.00   96.90
03:49:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:01 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:49:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:03 AM  all    1.03    0.00    2.06    0.26    0.00    0.00    0.26    0.00   96.39
03:49:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:08 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:49:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:13 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:49:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:18 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
03:49:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:25 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:29 AM  all    5.75    0.00    3.56    0.00    0.00    0.00    0.00    0.00   90.68
03:49:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
03:49:34 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
03:49:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:38 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:49:39 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
03:49:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:44 AM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
03:49:45 AM  all    3.53    0.00    4.35    0.00    0.00    0.27    0.27    0.00   91.58
03:49:46 AM  all   11.62    0.00   10.09    0.00    0.00    0.00    0.31    0.00   77.98
03:49:47 AM  all    1.28    0.00    1.28    0.00    0.00    0.00    0.77    0.00   96.68
03:49:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:49 AM  all    0.78    0.00    2.07    1.30    0.00    0.26    0.00    0.00   95.60
03:49:50 AM  all    1.06    0.00    4.51    0.00    0.00    0.00    0.00    0.00   94.43
03:49:51 AM  all    0.52    0.00    1.55    0.00    0.00    0.00    0.52    0.00   97.42
03:49:52 AM  all    7.42    0.00   48.44    0.00    0.00    0.00    0.39    0.00   43.75
03:49:53 AM  all    6.64    0.00   26.91    0.00    0.00    0.00    0.00    0.00   66.45
03:49:54 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
03:49:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:56 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:49:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:49:59 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
03:50:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:02 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:50:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:04 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
03:50:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:07 AM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.50
03:50:08 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
03:50:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:14 AM  all   19.72    0.00   21.48    0.00    0.00    0.00    0.00    0.00   58.80
03:50:15 AM  all   20.85    0.00   17.02    0.00    0.00    0.00   20.85    0.00   41.28
03:50:16 AM  all   13.55    0.00   31.08    0.00    0.00    0.40   21.12    0.00   33.86
03:50:17 AM  all   14.03    0.00   20.86    0.00    0.00    0.00   13.31    0.00   51.80
03:50:18 AM  all    0.26    0.00    1.53    0.00    0.00    0.00    0.77    0.00   97.44
03:50:19 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
03:50:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:25 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
03:50:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:28 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:50:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:34 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:37 AM  all    2.85    0.00    0.78    0.00    0.00    0.00    0.00    0.00   96.37
03:50:38 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:50:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:42 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.25    0.00   99.25
03:50:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:48 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:50:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:51 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
03:50:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:50:58 AM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.50
03:50:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:51:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:51:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
