Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	09/08/2013 	_x86_64_	(2 CPU)

04:54:16 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
04:56:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:21 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:56:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:25 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:31 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:56:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:33 AM  all    2.12    0.00    2.12    0.00    0.00    0.00    0.53    0.00   95.24
04:56:34 AM  all    2.12    0.00    4.51    0.00    0.00    0.53    1.59    0.00   91.25
04:56:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:36 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:56:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:41 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:56:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:43 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
04:56:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.25    0.00    0.00   99.75
04:56:56 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:56:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:56:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:57:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:57:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:57:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:57:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:57:04 AM  all    0.25    0.00    1.53    0.00    0.00    0.00    0.00    0.00   98.22
04:57:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:57:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:57:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:57:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:57:09 AM  all    1.30    0.00    2.86    0.00    0.00    0.26    2.08    0.00   93.51
04:57:10 AM  all    5.97    0.00   11.64    0.00    0.00    3.14   17.61    0.00   61.64
04:57:11 AM  all    8.92    0.00   14.50    0.00    0.00    0.00   19.33    0.00   57.25
04:57:12 AM  all    7.87    0.00    8.75    0.00    0.00    0.00    0.29    0.00   83.09
04:57:13 AM  all    7.14    0.00    6.57    0.00    0.00    0.00    0.29    0.00   86.00
04:57:14 AM  all    5.71    0.00    8.00    0.00    0.00    0.29    0.57    0.00   85.43
04:57:15 AM  all   20.07    0.00   15.38    0.00    0.00    0.00    1.00    0.00   63.55
04:57:16 AM  all    9.41    0.00    7.94    0.00    0.00    0.00    0.29    0.00   82.35
04:57:17 AM  all    7.31    0.00    8.48    0.29    0.00    0.29    0.29    0.00   83.33
04:57:18 AM  all    8.45    0.00    9.33    0.00    0.00    0.00    0.29    0.00   81.92
04:57:19 AM  all   12.23    0.00    9.79    0.00    0.00    0.00    0.00    0.00   77.98
04:57:20 AM  all    7.04    0.00    9.09    0.00    0.00    0.00    0.59    0.00   83.28
04:57:21 AM  all   12.84    0.00    8.87    0.00    0.00    0.00    0.00    0.00   78.29
04:57:22 AM  all    7.31    0.00    9.06    0.00    0.00    0.00    0.29    0.00   83.33
04:57:23 AM  all    9.25    0.00    9.25    0.30    0.00    0.60    0.30    0.00   80.30
04:57:24 AM  all    9.47    0.00    8.88    0.00    0.00    0.00    0.00    0.00   81.66
04:57:25 AM  all    9.52    0.00    8.93    0.00    0.00    0.00    0.60    0.00   80.95
04:57:26 AM  all   10.54    0.00    9.64    0.00    0.00    0.00    0.00    0.00   79.82
04:57:27 AM  all   10.70    0.00   10.09    0.00    0.00    0.00    0.31    0.00   78.90
04:57:28 AM  all    7.87    0.00    9.62    1.17    0.00    0.00    0.29    0.00   81.05
04:57:29 AM  all   10.06    0.00   10.67    0.00    0.00    0.00    0.30    0.00   78.96
04:57:30 AM  all    7.92    0.00    8.50    0.00    0.00    0.29    0.29    0.00   82.99
04:57:31 AM  all   12.50    0.00    9.15    0.00    0.00    0.00    0.61    0.00   77.74
04:57:32 AM  all    7.04    0.00    9.97    0.00    0.00    0.29    0.00    0.00   82.70
04:57:33 AM  all   10.98    0.00    9.76    0.91    0.00    0.00    0.30    0.00   78.05
04:57:34 AM  all    7.60    0.00   10.23    0.00    0.00    0.00    0.29    0.00   81.87
04:57:35 AM  all    7.89    0.00    9.06    0.00    0.00    0.00    0.00    0.00   83.04
04:57:36 AM  all   10.51    0.00   10.21    0.00    0.00    0.00    0.30    0.00   78.98
04:57:37 AM  all    8.93    0.00    9.52    0.00    0.00    0.00    0.30    0.00   81.25
04:57:38 AM  all   13.19    0.00    8.28    1.23    0.00    0.00    0.00    0.00   77.30
04:57:39 AM  all    7.65    0.00   10.00    0.00    0.00    0.59    0.29    0.00   81.47
04:57:40 AM  all    9.97    0.00    9.06    0.00    0.00    0.00    0.00    0.00   80.97
04:57:41 AM  all    6.38    0.00    9.86    0.00    0.00    0.29    0.29    0.00   83.19
04:57:42 AM  all   10.88    0.00   10.27    0.00    0.00    0.00    0.30    0.00   78.55
04:57:43 AM  all   13.08    0.00   11.84    0.62    0.00    0.31    0.31    0.00   73.83
04:57:44 AM  all    5.10    0.00    6.80    0.00    0.00    0.00    0.28    0.00   87.82
04:57:45 AM  all   12.26    0.00   11.95    0.00    0.00    0.00    0.31    0.00   75.47
04:57:46 AM  all    4.83    0.00    7.39    0.00    0.00    0.28    0.00    0.00   87.50
04:57:47 AM  all   13.21    0.00   12.26    0.00    0.00    0.00    0.31    0.00   74.21
04:57:48 AM  all    5.04    0.00    6.16    0.28    0.00    0.28    0.00    0.00   88.24
04:57:49 AM  all    7.44    0.00   11.61    0.00    0.00    0.00    0.30    0.00   80.65
04:57:50 AM  all   10.24    0.00   10.24    0.00    0.00    0.30    0.00    0.00   79.22
04:57:51 AM  all    8.24    0.00    8.24    0.00    0.00    0.00    0.29    0.00   83.24
04:57:52 AM  all   13.52    0.00   12.26    0.00    0.00    0.00    0.31    0.00   73.90
04:57:53 AM  all    6.76    0.00    9.71    1.76    0.00    0.29    0.29    0.00   81.18
04:57:54 AM  all   10.24    0.00   10.54    0.00    0.00    0.30    0.00    0.00   78.92
04:57:55 AM  all    8.50    0.00    8.21    0.00    0.00    0.00    0.29    0.00   82.99
04:57:56 AM  all    7.23    0.00    6.94    0.00    0.00    0.00    0.00    0.00   85.84
04:57:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:57:58 AM  all    0.00    0.00    0.00    0.75    0.00    0.00    0.00    0.00   99.25
04:57:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:01 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:58:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:06 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:58:07 AM  all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00   99.50
04:58:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:58:11 AM  all    0.77    0.00    2.06    0.00    0.00    0.00    0.26    0.00   96.91
04:58:12 AM  all    2.78    0.00    7.22    0.00    0.00    0.28    0.00    0.00   89.72
04:58:13 AM  all    4.78    0.00    5.62    0.00    0.00    0.56    1.97    0.00   87.08
04:58:14 AM  all   13.85    0.00    8.00    3.69    0.00    0.00    0.62    0.00   73.85
04:58:15 AM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.50    0.00   98.99
04:58:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
