Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

12:28:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
12:30:02 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:30:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
12:30:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:05 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:10 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
12:30:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:25 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:30:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:34 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:40 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:30:41 AM  all    3.48    0.00    3.21    0.00    0.00    0.00    0.27    0.00   93.05
12:30:42 AM  all    0.51    0.00    0.51    0.00    0.00    0.51    0.51    0.00   97.97
12:30:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:47 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:30:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:53 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:30:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:55 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:30:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:30:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:00 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.25    0.00   99.50
12:31:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:31:03 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
12:31:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
